"Sex","year","age","px"
"Male",1958,12,0.99559092
"Male",1958,13,0.99570116
"Male",1958,14,0.99564371
"Male",1958,15,0.99545379
"Male",1958,16,0.99517343
"Male",1958,17,0.99485027
"Male",1958,18,0.99452162
"Male",1958,19,0.994222
"Male",1958,20,0.99396246
"Male",1958,21,0.99374193
"Male",1958,22,0.99355047
"Male",1958,23,0.99337377
"Male",1958,24,0.99320115
"Male",1958,25,0.99302371
"Male",1958,26,0.99283572
"Male",1958,27,0.99263306
"Male",1958,28,0.99241246
"Male",1958,29,0.99217108
"Male",1958,30,0.99190685
"Male",1958,31,0.99161825
"Male",1958,32,0.99130448
"Male",1958,33,0.99096532
"Male",1958,34,0.99060125
"Male",1958,35,0.99021324
"Male",1958,36,0.98980314
"Male",1958,37,0.98937376
"Male",1958,38,0.98893049
"Male",1958,39,0.98848275
"Male",1958,40,0.98804192
"Male",1958,41,0.98761987
"Male",1958,42,0.98721354
"Male",1958,43,0.98679798
"Male",1958,44,0.98632818
"Male",1958,45,0.98573976
"Male",1958,46,0.98498115
"Male",1958,47,0.98401844
"Male",1958,48,0.98284731
"Male",1958,49,0.98152688
"Male",1958,50,0.98016032
"Male",1958,51,0.97892776
"Male",1958,52,0.97798855
"Male",1958,53,0.9773496
"Male",1958,54,0.97688508
"Male",1958,55,0.97624683
"Male",1958,56,0.97506853
"Male",1958,57,0.97302051
"Male",1958,58,0.96978946
"Male",1958,59,0.96536168
"Male",1958,60,0.95995682
"Male",1958,61,0.95438793
"Male",1958,62,0.94986453
"Male",1958,63,0.94719311
"Male",1958,64,0.94668436
"Male",1958,65,0.94764921
"Male",1958,66,0.94918721
"Male",1958,67,0.95052275
"Male",1958,68,0.95100457
"Male",1958,69,0.95025122
"Male",1958,70,0.94792328
"Male",1958,71,0.94385676
"Male",1958,72,0.93796974
"Male",1958,73,0.93032848
"Male",1958,74,0.92112656
"Male",1958,75,0.91379721
"Male",1958,76,0.90581191
"Male",1958,77,0.89711759
"Male",1958,78,0.88765808
"Male",1958,79,0.87737415
"Male",1958,80,0.86620363
"Male",1958,81,0.85408161
"Male",1958,82,0.84094074
"Male",1958,83,0.82671157
"Male",1958,84,0.81132309
"Male",1958,85,0.79470336
"Male",1958,86,0.77678024
"Male",1958,87,0.76344125
"Male",1958,88,0.75002121
"Male",1958,89,0.73628123
"Male",1958,90,0.72182412
"Male",1958,91,0.70632666
"Male",1958,92,0.68963798
"Male",1958,93,0.67186116
"Male",1958,94,0.65353588
"Male",1958,95,0.63929429
"Male",1958,96,0.623368
"Male",1958,97,0.60764029
"Male",1958,98,0.59217929
"Male",1958,99,0.57704844
"Male",1958,100,0
"Male",1959,0,0.8471531
"Male",1959,1,0.96479358
"Male",1959,2,0.97306611
"Male",1959,3,0.97932951
"Male",1959,4,0.98405675
"Male",1959,5,0.98767207
"Male",1959,6,0.99038783
"Male",1959,7,0.99236314
"Male",1959,8,0.99375711
"Male",1959,9,0.99472887
"Male",1959,10,0.99543881
"Male",1959,11,0.99587672
"Male",1959,12,0.99609636
"Male",1959,13,0.99613202
"Male",1959,14,0.99602114
"Male",1959,15,0.99579606
"Male",1959,16,0.99549831
"Male",1959,17,0.99517765
"Male",1959,18,0.99487126
"Male",1959,19,0.99461026
"Male",1959,20,0.99439649
