Location,Sex,year,age,px,fx
Colombia,Female,1956,18,0.99686245,0.16328299999999998
Colombia,Female,1956,19,0.99669925,0.212842
Colombia,Female,1956,20,0.99656118,0.257756
Colombia,Female,1956,21,0.99644565,0.294197
Colombia,Female,1956,22,0.99634612,0.321032
Colombia,Female,1956,23,0.99625192,0.337187
Colombia,Female,1956,24,0.99615491,0.34277199999999997
Colombia,Female,1956,25,0.9960508,0.339517
Colombia,Female,1956,26,0.99593828,0.328724
Colombia,Female,1956,27,0.9958172,0.31626
Colombia,Female,1956,28,0.99568717,0.303483
Colombia,Female,1956,29,0.99554743,0.29068700000000003
Colombia,Female,1956,30,0.99539932,0.277639
Colombia,Female,1956,31,0.99524461,0.26722500000000005
Colombia,Female,1956,32,0.99508388,0.259147
Colombia,Female,1956,33,0.99491628,0.25353
Colombia,Female,1956,34,0.99473875,0.249233
Colombia,Female,1956,35,0.99454749,0.242597
Colombia,Female,1956,36,0.99433832,0.229666
Colombia,Female,1956,37,0.99410714,0.213242
Colombia,Female,1956,38,0.99385138,0.193509
Colombia,Female,1956,39,0.99357308,0.17002699999999998
Colombia,Female,1956,40,0.9932832,0.14141900000000002
Colombia,Female,1956,41,0.9929958,0.114951
Colombia,Female,1956,42,0.99271926,0.08943999999999999
Colombia,Female,1956,43,0.99245383,0.066938
Colombia,Female,1956,44,0.99218596,0.048076999999999995
Colombia,Female,1956,45,0.99189545,0.03449
Colombia,Female,1956,46,0.99155872,0.023944
Colombia,Female,1956,47,0.99114942,0.016495000000000003
Colombia,Female,1956,48,0.99065484,0.011439
Colombia,Female,1956,49,0.99007149,0.006946
Colombia,Female,1956,50,0.98941262,0
Colombia,Female,1956,51,0.98870899,0
Colombia,Female,1956,52,0.98798496,0
Colombia,Female,1956,53,0.98725788,0
Colombia,Female,1956,54,0.98651565,0
Colombia,Female,1956,55,0.98571311,0
Colombia,Female,1956,56,0.98478975,0
Colombia,Female,1956,57,0.98366857,0
Colombia,Female,1956,58,0.98228936,0
Colombia,Female,1956,59,0.98062056,0
Colombia,Female,1956,60,0.97867248,0
Colombia,Female,1956,61,0.97650904,0
Colombia,Female,1956,62,0.97419862,0
Colombia,Female,1956,63,0.97179649,0
Colombia,Female,1956,64,0.96930822,0
Colombia,Female,1956,65,0.96666425,0
Colombia,Female,1956,66,0.96375306,0
Colombia,Female,1956,67,0.96041435,0
Colombia,Female,1956,68,0.95647567,0
Colombia,Female,1956,69,0.95185093,0
Colombia,Female,1956,70,0.9465617,0
Colombia,Female,1956,71,0.94074213,0
Colombia,Female,1956,72,0.9345577,0
Colombia,Female,1956,73,0.92814115,0
Colombia,Female,1956,74,0.92153616,0
Colombia,Female,1956,75,0.91468654,0
Colombia,Female,1956,76,0.90748511,0
Colombia,Female,1956,77,0.89975763,0
Colombia,Female,1956,78,0.89128726,0
Colombia,Female,1956,79,0.88196049,0
Colombia,Female,1956,80,0.87176669,0
Colombia,Female,1956,81,0.86076915,0
Colombia,Female,1956,82,0.84906455,0
Colombia,Female,1956,83,0.83672622,0
Colombia,Female,1956,84,0.82383032,0
Colombia,Female,1956,85,0.81052576,0
Colombia,Female,1956,86,0.79695561,0
Colombia,Female,1956,87,0.78320255,0
Colombia,Female,1956,88,0.76926742,0
Colombia,Female,1956,89,0.75500969,0
Colombia,Female,1956,90,0.74025203,0
Colombia,Female,1956,91,0.72476957,0
Colombia,Female,1956,92,0.70836489,0
Colombia,Female,1956,93,0.69076523,0
Colombia,Female,1956,94,0.67197097,0
Colombia,Female,1956,95,0.65551217,0
Colombia,Female,1956,96,0.63816322,0
Colombia,Female,1956,97,0.62122257,0
Colombia,Female,1956,98,0.60471065,0
Colombia,Female,1956,99,0.58850908,0
Colombia,Female,1956,100,0,0
Colombia,Female,1957,0,0.90199384,0
Colombia,Female,1957,1,0.97859305,0
Colombia,Female,1957,2,0.98560492,0
Colombia,Female,1957,3,0.99019453,0
Colombia,Female,1957,4,0.99317085,0
Colombia,Female,1957,5,0.9951794,0
Colombia,Female,1957,6,0.996481,0
Colombia,Female,1957,7,0.99724571,0
Colombia,Female,1957,8,0.9976437,0
Colombia,Female,1957,9,0.99784024,0
Colombia,Female,1957,10,0.9980003,0
Colombia,Female,1957,11,0.99805826,0
Colombia,Female,1957,12,0.99803319,0
Colombia,Female,1957,13,0.99794294,0
Colombia,Female,1957,14,0.99780525,0
Colombia,Female,1957,15,0.99763334,0.037151000000000003
Colombia,Female,1957,16,0.99744302,0.069721
Colombia,Female,1957,17,0.99725334,0.11290900000000001
Colombia,Female,1957,18,0.99707776,0.16426400000000002
Colombia,Female,1957,19,0.99692767,0.214027
Colombia,Female,1957,20,0.99680415,0.259092
Colombia,Female,1957,21,0.9967029,0.295661
Colombia,Female,1957,22,0.99661585,0.32260300000000003
Colombia,Female,1957,23,0.99653267,0.338831
Colombia,Female,1957,24,0.99644622,0.34445299999999995
Colombia,Female,1957,25,0.99635181,0.34119499999999997
Colombia,Female,1957,26,0.9962478,0.33035899999999996
Colombia,Female,1957,27,0.99613376,0.317832
Colombia,Female,1957,28,0.99600974,0.304979
Colombia,Female,1957,29,0.99587594,0.292101
Colombia,Female,1957,30,0.99573376,0.27896899999999997
Colombia,Female,1957,31,0.99558491,0.268491
Colombia,Female,1957,32,0.99542999,0.260367
Colombia,Female,1957,33,0.99526859,0.254717
Colombia,Female,1957,34,0.99509806,0.250393
Colombia,Female,1957,35,0.99491469,0.243724
Colombia,Female,1957,36,0.99471444,0.230747
Colombia,Female,1957,37,0.99449336,0.214264
Colombia,Female,1957,38,0.99425062,0.194458
Colombia,Female,1957,39,0.99398893,0.17088599999999998
Colombia,Female,1957,40,0.99371729,0.142172
Colombia,Female,1957,41,0.99344759,0.115583
Colombia,Female,1957,42,0.99318642,0.08993999999999999
Colombia,Female,1957,43,0.99293449,0.067313
Colombia,Female,1957,44,0.99267982,0.048338
Colombia,Female,1957,45,0.99240241,0.034651
Colombia,Female,1957,46,0.99207895,0.024043
Colombia,Female,1957,47,0.99168339,0.016551
Colombia,Female,1957,48,0.99120274,0.011469
Colombia,Female,1957,49,0.99063414,0.00696
Colombia,Female,1957,50,0.98999121,0
Colombia,Female,1957,51,0.98930441,0
Colombia,Female,1957,52,0.98859815,0
Colombia,Female,1957,53,0.9878895,0
Colombia,Female,1957,54,0.98716659,0
Colombia,Female,1957,55,0.98638594,0
Colombia,Female,1957,56,0.985489,0
Colombia,Female,1957,57,0.98440106,0
Colombia,Female,1957,58,0.98306564,0
Colombia,Female,1957,59,0.98145286,0
Colombia,Female,1957,60,0.97957046,0
Colombia,Female,1957,61,0.97747814,0
Colombia,Female,1957,62,0.9752401,0
Colombia,Female,1957,63,0.97291173,0
Colombia,Female,1957,64,0.97050019,0
Colombia,Female,1957,65,0.96793612,0
Colombia,Female,1957,66,0.96510908,0
Colombia,Female,1957,67,0.96186068,0
Colombia,Female,1957,68,0.95803894,0
Colombia,Female,1957,69,0.95355935,0
Colombia,Female,1957,70,0.94841532,0
Colombia,Female,1957,71,0.94271021,0
Colombia,Female,1957,72,0.93657908,0
Colombia,Female,1957,73,0.93014988,0
Colombia,Female,1957,74,0.92349326,0
Colombia,Female,1957,75,0.91657531,0
Colombia,Female,1957,76,0.90931241,0
Colombia,Female,1957,77,0.90155462,0
Colombia,Female,1957,78,0.89313202,0
Colombia,Female,1957,79,0.88394225,0
Colombia,Female,1957,80,0.87394296,0
Colombia,Female,1957,81,0.86316153,0
Colombia,Female,1957,82,0.85165917,0
Colombia,Female,1957,83,0.83950859,0
Colombia,Female,1957,84,0.82680774,0
Colombia,Female,1957,85,0.81371212,0
Colombia,Female,1957,86,0.80037418,0
Colombia,Female,1957,87,0.78688868,0
Colombia,Female,1957,88,0.77329799,0
Colombia,Female,1957,89,0.75948632,0
Colombia,Female,1957,90,0.74526358,0
Colombia,Female,1957,91,0.73038794,0
Colombia,Female,1957,92,0.71464165,0
Colombia,Female,1957,93,0.69778326,0
Colombia,Female,1957,94,0.67980586,0
Colombia,Female,1957,95,0.66424239,0
Colombia,Female,1957,96,0.64765989,0
Colombia,Female,1957,97,0.63139763,0
Colombia,Female,1957,98,0.61547115,0
Colombia,Female,1957,99,0.59979473,0
Colombia,Female,1957,100,0,0
Colombia,Female,1958,0,0.90472559,0
Colombia,Female,1958,1,0.97966458,0
Colombia,Female,1958,2,0.98632024,0
Colombia,Female,1958,3,0.99067526,0
Colombia,Female,1958,4,0.9934997,0
Colombia,Female,1958,5,0.99540613,0
Colombia,Female,1958,6,0.9966419,0
Colombia,Female,1958,7,0.99736843,0
Colombia,Female,1958,8,0.9977471,0
Colombia,Female,1958,9,0.99793431,0
Colombia,Female,1958,10,0.99808619,0
Colombia,Female,1958,11,0.9981403,0
Colombia,Female,1958,12,0.99811453000000006,0
Colombia,Female,1958,13,0.99802592,0
Colombia,Female,1958,14,0.99789178,0
Colombia,Female,1958,15,0.99772492,0.037378999999999996
Colombia,Female,1958,16,0.99754093,0.070134
Colombia,Female,1958,17,0.99735854,0.113518
Colombia,Female,1958,18,0.99719104,0.165064
Colombia,Female,1958,19,0.99704941,0.214972
Colombia,Female,1958,20,0.99693422,0.260138
Colombia,Female,1958,21,0.99684063999999994,0.296792
Colombia,Female,1958,22,0.9967603,0.323809
Colombia,Female,1958,23,0.99668281,0.340092
Colombia,Female,1958,24,0.99660126,0.345743
Colombia,Female,1958,25,0.9965112,0.34248399999999996
Colombia,Female,1958,26,0.99641133,0.331617
Colombia,Female,1958,27,0.99630151,0.31904000000000005
Colombia,Female,1958,28,0.99618203,0.306124
Colombia,Female,1958,29,0.99605318,0.293177
Colombia,Female,1958,30,0.99591611,0.279976
Colombia,Female,1958,31,0.99577216,0.269446
Colombia,Female,1958,32,0.99562164,0.261288
Colombia,Female,1958,33,0.995464,0.255611
Colombia,Female,1958,34,0.99529674,0.251266
Colombia,Female,1958,35,0.9951164,0.244573
Colombia,Female,1958,36,0.99491926,0.231567
Colombia,Female,1958,37,0.99470173,0.215045
Colombia,Female,1958,38,0.99446298,0.19519
Colombia,Female,1958,39,0.99420555,0.17155600000000001
Colombia,Female,1958,40,0.99393777,0.14277
Colombia,Female,1958,41,0.99367062,0.116089
Colombia,Female,1958,42,0.99341021,0.090345
Colombia,Female,1958,43,0.99315711,0.06761700000000001
Colombia,Female,1958,44,0.99289995,0.048549
Colombia,Female,1958,45,0.99261983,0.034775
Colombia,Female,1958,46,0.99229461,0.024116
Colombia,Female,1958,47,0.99189941,0.016589
Colombia,Female,1958,48,0.9914217,0.011487
Colombia,Female,1958,49,0.99085847,0.006966
Colombia,Female,1958,50,0.99022247,0
Colombia,Female,1958,51,0.98954257,0
Colombia,Female,1958,52,0.98884195,0
Colombia,Female,1958,53,0.98813689,0
Colombia,Female,1958,54,0.98741592,0
Colombia,Female,1958,55,0.98663704,0
Colombia,Female,1958,56,0.98574354,0
Colombia,Female,1958,57,0.98466282,0
Colombia,Female,1958,58,0.98333964,0
Colombia,Female,1958,59,0.98174429,0
Colombia,Female,1958,60,0.97988334,0
Colombia,Female,1958,61,0.97781359,0
Colombia,Female,1958,62,0.97559639,0
Colombia,Female,1958,63,0.9732848,0
Colombia,Female,1958,64,0.97088547,0
Colombia,Female,1958,65,0.96833092,0
Colombia,Female,1958,66,0.96551362,0
Colombia,Female,1958,67,0.96227898,0
Colombia,Female,1958,68,0.95847779,0
Colombia,Female,1958,69,0.95402595,0
Colombia,Female,1958,70,0.94891501,0
Colombia,Female,1958,71,0.94324311,0
Colombia,Female,1958,72,0.93713966,0
Colombia,Female,1958,73,0.93073035,0
Colombia,Female,1958,74,0.92408496,0
Colombia,Female,1958,75,0.91717105,0
Colombia,Female,1958,76,0.90990844,0
Colombia,Female,1958,77,0.90215208,0
Colombia,Female,1958,78,0.89373607,0
Colombia,Female,1958,79,0.8845589,0
Colombia,Female,1958,80,0.87457608,0
Colombia,Female,1958,81,0.86380761,0
Colombia,Female,1958,82,0.85230658,0
Colombia,Female,1958,83,0.84013341,0
Colombia,Female,1958,84,0.82738112,0
Colombia,Female,1958,85,0.81421512,0
Colombia,Female,1958,86,0.80080049,0
Colombia,Female,1958,87,0.7872475,0
Colombia,Female,1958,88,0.77361578,0
Colombia,Female,1958,89,0.75979556,0
Colombia,Female,1958,90,0.74559579,0
Colombia,Female,1958,91,0.73076989,0
Colombia,Female,1958,92,0.71509197,0
Colombia,Female,1958,93,0.69828727,0
Colombia,Female,1958,94,0.68032305,0
Colombia,Female,1958,95,0.66426738,0
Colombia,Female,1958,96,0.6475631,0
Colombia,Female,1958,97,0.63117256,0
Colombia,Female,1958,98,0.61512187,0
Colombia,Female,1958,99,0.5993274,0
Colombia,Female,1958,100,0,0
Colombia,Female,1959,0,0.90795803,0
Colombia,Female,1959,1,0.98112091,0
Colombia,Female,1959,2,0.98733752,0
Colombia,Female,1959,3,0.99141276,0
Colombia,Female,1959,4,0.99405069,0
Colombia,Female,1959,5,0.99582592,0
Colombia,Female,1959,6,0.99697115,0
Colombia,Female,1959,7,0.99763694,0
Colombia,Female,1959,8,0.99797347,0
Colombia,Female,1959,9,0.9981295,0
Colombia,Female,1959,10,0.99825553,0
Colombia,Female,1959,11,0.99829399,0
Colombia,Female,1959,12,0.99826384,0
Colombia,Female,1959,13,0.99817845,0
Colombia,Female,1959,14,0.99805009,0
Colombia,Female,1959,15,0.99789097,0.037259
Colombia,Female,1959,16,0.99771593,0.06995799999999999
Colombia,Female,1959,17,0.99754281,0.113373
Colombia,Female,1959,18,0.99738497,0.16505099999999998
Colombia,Female,1959,19,0.99725317,0.21517599999999998
Colombia,Female,1959,20,0.99714721,0.260615
Colombia,Female,1959,21,0.99706176,0.297489
Colombia,Female,1959,22,0.99698816,0.324652
Colombia,Female,1959,23,0.99691665,0.341009
Colombia,Female,1959,24,0.99684102,0.346671
Colombia,Female,1959,25,0.99675674,0.34337900000000005
Colombia,Female,1959,26,0.99666228,0.332449
Colombia,Female,1959,27,0.99655726,0.319806
Colombia,Female,1959,28,0.99644203,0.306828
Colombia,Female,1959,29,0.99631729,0.29383
Colombia,Female,1959,30,0.99618419,0.28058999999999995
Colombia,Female,1959,31,0.99604402,0.270033
Colombia,Female,1959,32,0.99589717,0.261858
Colombia,Female,1959,33,0.99574327,0.256168
Colombia,Female,1959,34,0.99558008,0.25181
Colombia,Female,1959,35,0.99540428,0.24510200000000001
Colombia,Female,1959,36,0.99521235,0.232083
Colombia,Female,1959,37,0.99500087,0.215542
Colombia,Female,1959,38,0.99476984,0.195661
Colombia,Female,1959,39,0.994522,0.171996
Colombia,Female,1959,40,0.99426443,0.143181
Colombia,Female,1959,41,0.99400672,0.116448
Colombia,Female,1959,42,0.99375392,0.090636
Colombia,Female,1959,43,0.99350686,0.067839
Colombia,Female,1959,44,0.99325527,0.048701
Colombia,Female,1959,45,0.99298083,0.034858
Colombia,Female,1959,46,0.99266203,0.024156
Colombia,Female,1959,47,0.9922747,0.016604
Colombia,Female,1959,48,0.99180642,0.011492
Colombia,Female,1959,49,0.99125463,0.006968
Colombia,Female,1959,50,0.99063213,0
Colombia,Female,1959,51,0.98996719,0
Colombia,Female,1959,52,0.98928264,0
Colombia,Female,1959,53,0.98859424,0
Colombia,Female,1959,54,0.98789052,0
Colombia,Female,1959,55,0.9871307,0
Colombia,Female,1959,56,0.98625956,0
Colombia,Female,1959,57,0.98520631,0
Colombia,Female,1959,58,0.98391799,0
Colombia,Female,1959,59,0.98236571,0
Colombia,Female,1959,60,0.98055423,0
Colombia,Female,1959,61,0.97853709,0
Colombia,Female,1959,62,0.97637238,0
Colombia,Female,1959,63,0.97411233,0
Colombia,Female,1959,64,0.97176422,0
Colombia,Female,1959,65,0.9692615,0
Colombia,Female,1959,66,0.96649832,0
Colombia,Female,1959,67,0.96332243,0
Colombia,Female,1959,68,0.95959615,0
Colombia,Female,1959,69,0.95523593,0
Colombia,Female,1959,70,0.95021747,0
Colombia,Female,1959,71,0.94462044,0
Colombia,Female,1959,72,0.93855601,0
Colombia,Female,1959,73,0.93214146,0
Colombia,Female,1959,74,0.92545875,0
Colombia,Female,1959,75,0.91849253,0
Colombia,Female,1959,76,0.91118106,0
Colombia,Female,1959,77,0.90339847,0
Colombia,Female,1959,78,0.89500933,0
Colombia,Female,1959,79,0.88591739,0
Colombia,Female,1959,80,0.87605765,0
Colombia,Female,1959,81,0.86542578,0
Colombia,Female,1959,82,0.85405054,0
Colombia,Female,1959,83,0.84199878,0
Colombia,Female,1959,84,0.82937541,0
Colombia,Female,1959,85,0.81633713,0
Colombia,Female,1959,86,0.80304332,0
Colombia,Female,1959,87,0.78960156,0
Colombia,Female,1959,88,0.77606224,0
Colombia,Female,1959,89,0.76232812,0
Colombia,Female,1959,90,0.74823714,0
Colombia,Female,1959,91,0.73356606,0
Colombia,Female,1959,92,0.71810733,0
Colombia,Female,1959,93,0.70175816,0
Colombia,Female,1959,94,0.68451081,0
Colombia,Female,1959,95,0.66924332,0
Colombia,Female,1959,96,0.653256,0
Colombia,Female,1959,97,0.63734929,0
Colombia,Female,1959,98,0.62159167,0
Colombia,Female,1959,99,0.60603307,0
Colombia,Female,1959,100,0,0
Colombia,Female,1960,0,0.91079564,0
Colombia,Female,1960,1,0.98223007,0
Colombia,Female,1960,2,0.98807325,0
Colombia,Female,1960,3,0.99191996,0
Colombia,Female,1960,4,0.99441172,0
Colombia,Female,1960,5,0.99608763,0
Colombia,Female,1960,6,0.99716757,0
Colombia,Female,1960,7,0.99779325,0
Colombia,Female,1960,8,0.99810636,0
Colombia,Female,1960,9,0.99824849,0
Colombia,Female,1960,10,0.99836312,0
Colombia,Female,1960,11,0.99839594,0
Colombia,Female,1960,12,0.99836539,0
Colombia,Female,1960,13,0.99828346,0
Colombia,Female,1960,14,0.99816078,0
Colombia,Female,1960,15,0.998009,0.036636
Colombia,Female,1960,16,0.9978422,0.068914
Colombia,Female,1960,17,0.99767735,0.112121
Colombia,Female,1960,18,0.99752726,0.163875
Colombia,Female,1960,19,0.99740217,0.214369
Colombia,Female,1960,20,0.99730166,0.26038799999999995
Colombia,Female,1960,21,0.99722045,0.297693
Colombia,Female,1960,22,0.99715008,0.325065
Colombia,Female,1960,23,0.99708125,0.341463
Colombia,Female,1960,24,0.99700814,0.347026
Colombia,Female,1960,25,0.9969264,0.343582
Colombia,Female,1960,26,0.99683456,0.33249
Colombia,Female,1960,27,0.99673223,0.319732
Colombia,Female,1960,28,0.99661976,0.3067
Colombia,Female,1960,29,0.99649784,0.293702
Colombia,Female,1960,30,0.99636749,0.28051
Colombia,Female,1960,31,0.99622985,0.270005
Colombia,Female,1960,32,0.99608519,0.26188
Colombia,Female,1960,33,0.99593321,0.256232
Colombia,Female,1960,34,0.9957718,0.251909
Colombia,Female,1960,35,0.99559787,0.245227
Colombia,Female,1960,36,0.9954081,0.232231
Colombia,Female,1960,37,0.99519927,0.215702
Colombia,Female,1960,38,0.99497154,0.19582400000000003
Colombia,Female,1960,39,0.99472755,0.17216700000000001
Colombia,Female,1960,40,0.99447368,0.143367
Colombia,Female,1960,41,0.9942187,0.116634
Colombia,Female,1960,42,0.99396716,0.090813
Colombia,Female,1960,43,0.99371989,0.06800199999999999
Colombia,Female,1960,44,0.99346731,0.048847999999999996
Colombia,Female,1960,45,0.99319195,0.034995
Colombia,Female,1960,46,0.99287328,0.024264
Colombia,Female,1960,47,0.99248815,0.016692
Colombia,Female,1960,48,0.99202458,0.011569000000000001
Colombia,Female,1960,49,0.99148018,0.007029
Colombia,Female,1960,50,0.99086737,0
Colombia,Female,1960,51,0.99021345,0
Colombia,Female,1960,52,0.9895404,0
Colombia,Female,1960,53,0.98886327,0
Colombia,Female,1960,54,0.98817064,0
Colombia,Female,1960,55,0.9874227,0
Colombia,Female,1960,56,0.98656553,0
Colombia,Female,1960,57,0.98553003,0
Colombia,Female,1960,58,0.98426448,0
Colombia,Female,1960,59,0.98274031,0
Colombia,Female,1960,60,0.98096115,0
Colombia,Female,1960,61,0.97897793,0
Colombia,Female,1960,62,0.97684612,0
Colombia,Female,1960,63,0.9746162,0
Colombia,Female,1960,64,0.9722951,0
Colombia,Female,1960,65,0.96981767,0
Colombia,Female,1960,66,0.96708024,0
Colombia,Female,1960,67,0.96393354,0
Colombia,Female,1960,68,0.96024438,0
Colombia,Female,1960,69,0.95592945,0
Colombia,Female,1960,70,0.95095916,0
Colombia,Female,1960,71,0.94540505,0
Colombia,Female,1960,72,0.93937004,0
Colombia,Female,1960,73,0.93296637,0
Colombia,Female,1960,74,0.92627783,0
Colombia,Female,1960,75,0.91929537,0
Colombia,Female,1960,76,0.91196513,0
Colombia,Female,1960,77,0.90417034,0
Colombia,Female,1960,78,0.89578721,0
Colombia,Female,1960,79,0.88672195,0
Colombia,Female,1960,80,0.87690319,0
Colombia,Female,1960,81,0.86631635,0
Colombia,Female,1960,82,0.8549795,0
Colombia,Female,1960,83,0.8429594,0
Colombia,Female,1960,84,0.83036216,0
Colombia,Female,1960,85,0.81734108,0
Colombia,Female,1960,86,0.80405445,0
Colombia,Female,1960,87,0.79061115,0
Colombia,Female,1960,88,0.77706308,0
Colombia,Female,1960,89,0.76332074,0
Colombia,Female,1960,90,0.74923239,0
Colombia,Female,1960,91,0.73458145,0
Colombia,Female,1960,92,0.71916389,0
Colombia,Female,1960,93,0.7029014,0
Colombia,Female,1960,94,0.68578346,0
Colombia,Female,1960,95,0.67059225,0
Colombia,Female,1960,96,0.65473623,0
Colombia,Female,1960,97,0.63893336,0
Colombia,Female,1960,98,0.6232536,0
Colombia,Female,1960,99,0.60776445,0
Colombia,Female,1960,100,0,0
Colombia,Female,1961,0,0.91332958,0
Colombia,Female,1961,1,0.98312923,0
Colombia,Female,1961,2,0.98867476,0
Colombia,Female,1961,3,0.99232646,0
Colombia,Female,1961,4,0.99469232,0
Colombia,Female,1961,5,0.99628372,0
Colombia,Female,1961,6,0.99730931,0
Colombia,Female,1961,7,0.99790353,0
Colombia,Female,1961,8,0.9982008,0
Colombia,Female,1961,9,0.99833557,0
Colombia,Female,1961,10,0.99844407,0
Colombia,Female,1961,11,0.99847488,0
Colombia,Female,1961,12,0.99844556,0
Colombia,Female,1961,13,0.99836742,0
