"age","year","Sex","fx","px"
64,2039,"Female",0,0.98796503
64,2040,"Female",0,0.98811376
64,2041,"Female",0,0.98826849
64,2042,"Female",0,0.9884236
64,2043,"Female",0,0.98856275
64,2044,"Female",0,0.98871549
64,2045,"Female",0,0.98885252
64,2046,"Female",0,0.98899249
64,2047,"Female",0,0.98913889
64,2048,"Female",0,0.98928152
64,2049,"Female",0,0.98942668
64,2050,"Female",0,0.98956234
64,2051,"Female",0,0.98969869
64,2052,"Female",0,0.98983482
64,2053,"Female",0,0.98998297
64,2054,"Female",0,0.99011729
64,2055,"Female",0,0.99025291
64,2056,"Female",0,0.9903811
64,2057,"Female",0,0.99051095
64,2058,"Female",0,0.9906376
64,2059,"Female",0,0.99077519
64,2060,"Female",0,0.99089333
64,2061,"Female",0,0.99101112
64,2062,"Female",0,0.99113484
64,2063,"Female",0,0.99125747
64,2064,"Female",0,0.99137984
64,2065,"Female",0,0.99149565
64,2066,"Female",0,0.99161759
64,2067,"Female",0,0.99172753
64,2068,"Female",0,0.99183943
64,2069,"Female",0,0.9919492
64,2070,"Female",0,0.99205862
64,2071,"Female",0,0.99216715
64,2072,"Female",0,0.99227111
64,2073,"Female",0,0.99237576
64,2074,"Female",0,0.99248376
64,2075,"Female",0,0.99259075
64,2076,"Female",0,0.99269105
64,2077,"Female",0,0.99279608
64,2078,"Female",0,0.99289898
64,2079,"Female",0,0.99299505
64,2080,"Female",0,0.99309911
64,2081,"Female",0,0.99319439
64,2082,"Female",0,0.99328868
64,2083,"Female",0,0.99338439
64,2084,"Female",0,0.99347743
64,2085,"Female",0,0.99356062
64,2086,"Female",0,0.99364274
64,2087,"Female",0,0.993734
64,2088,"Female",0,0.99382705
64,2089,"Female",0,0.99391228
64,2090,"Female",0,0.99399793
64,2091,"Female",0,0.99408143
64,2092,"Female",0,0.99416717
64,2093,"Female",0,0.99425779
64,2094,"Female",0,0.99434306
64,2095,"Female",0,0.99442541
64,2096,"Female",0,0.99450414
64,2097,"Female",0,0.9945797
64,2098,"Female",0,0.9946629
64,2099,"Female",0,0.99474469
64,2100,"Female",0,0.99482407
65,2024,"Female",0,0.98408055
65,2025,"Female",0,0.98428969
65,2026,"Female",0,0.98449322
65,2027,"Female",0,0.9846915
65,2028,"Female",0,0.98489043
65,2029,"Female",0,0.98509811
65,2030,"Female",0,0.98529751
65,2031,"Female",0,0.9854841
65,2032,"Female",0,0.98567307
65,2033,"Female",0,0.9858503
65,2034,"Female",0,0.98602761
65,2035,"Female",0,0.98622237
65,2036,"Female",0,0.98639627
65,2037,"Female",0,0.98657428
65,2038,"Female",0,0.98674377
65,2039,"Female",0,0.98691067
65,2040,"Female",0,0.98706878
65,2041,"Female",0,0.98723366
65,2042,"Female",0,0.98739903
65,2043,"Female",0,0.9875471
65,2044,"Female",0,0.98771002
65,2045,"Female",0,0.98785574
65,2046,"Female",0,0.98800503
65,2047,"Female",0,0.98816109
65,2048,"Female",0,0.98831325
65,2049,"Female",0,0.98846807
65,2050,"Female",0,0.98861292
65,2051,"Female",0,0.98875827
65,2052,"Female",0,0.9889036
65,2053,"Female",0,0.98906193
65,2054,"Female",0,0.98920542
65,2055,"Female",0,0.9893502
65,2056,"Female",0,0.98948681
65,2057,"Female",0,0.98962568
65,2058,"Female",0,0.98976073
65,2059,"Female",0,0.9899078
65,2060,"Female",0,0.99003433
65,2061,"Female",0,0.99016055
65,2062,"Female",0,0.9902932
65,2063,"Female",0,0.99042493
65,2064,"Female",0,0.99055618
65,2065,"Female",0,0.99068031
65,2066,"Female",0,0.99081142
65,2067,"Female",0,0.9909292
65,2068,"Female",0,0.99104928
65,2069,"Female",0,0.99116695
65,2070,"Female",0,0.99128452
65,2071,"Female",0,0.99140092
65,2072,"Female",0,0.99151248
65,2073,"Female",0,0.9916247
65,2074,"Female",0,0.99174065
65,2075,"Female",0,0.99185576
65,2076,"Female",0,0.99196334
65,2077,"Female",0,0.99207616
65,2078,"Female",0,0.99218668
65,2079,"Female",0,0.99228973
65,2080,"Female",0,0.99240184
65,2081,"Female",0,0.9925041
65,2082,"Female",0,0.99260532
65,2083,"Female",0,0.99270818
65,2084,"Female",0,0.99280815
65,2085,"Female",0,0.99289746
65,2086,"Female",0,0.99298548
65,2087,"Female",0,0.99308363
65,2088,"Female",0,0.9931838
65,2089,"Female",0,0.99327548
65,2090,"Female",0,0.99336789
65,2091,"Female",0,0.99345772
65,2092,"Female",0,0.99355009
65,2093,"Female",0,0.99364788
65,2094,"Female",0,0.99373981
65,2095,"Female",0,0.99382855
65,2096,"Female",0,0.99391333
65,2097,"Female",0,0.99399462
65,2098,"Female",0,0.99408443
65,2099,"Female",0,0.99417279
65,2100,"Female",0,0.99425844
66,2024,"Female",0,0.98275909
66,2025,"Female",0,0.98297984
66,2026,"Female",0,0.98319447
66,2027,"Female",0,0.98340366
66,2028,"Female",0,0.98361365
66,2029,"Female",0,0.98383327
66,2030,"Female",0,0.98404399
66,2031,"Female",0,0.98424092
66,2032,"Female",0,0.98444053
66,2033,"Female",0,0.98462749
66,2034,"Female",0,0.98481464
66,2035,"Female",0,0.98502082
66,2036,"Female",0,0.98520445
66,2037,"Female",0,0.98539263
66,2038,"Female",0,0.98557189
66,2039,"Female",0,0.98574817
66,2040,"Female",0,0.98591496
66,2041,"Female",0,0.98608964
66,2042,"Female",0,0.98626478
66,2043,"Female",0,0.98642135
66,2044,"Female",0,0.98659404
66,2045,"Female",0,0.98674794
66,2046,"Female",0,0.98690629
66,2047,"Female",0,0.98707166
66,2048,"Female",0,0.98723303
66,2049,"Female",0,0.98739725
66,2050,"Female",0,0.98755118
66,2051,"Female",0,0.98770525
66,2052,"Female",0,0.98785958
66,2053,"Female",0,0.98802804
66,2054,"Female",0,0.98818056
66,2055,"Female",0,0.9883344
66,2056,"Female",0,0.98847931
66,2057,"Female",0,0.98862729
66,2058,"Female",0,0.98877067
66,2059,"Female",0,0.98892719
66,2060,"Female",0,0.98906215
66,2061,"Female",0,0.98919692
66,2062,"Female",0,0.98933858
66,2063,"Female",0,0.98947952
66,2064,"Female",0,0.9896198
66,2065,"Female",0,0.98975232
66,2066,"Female",0,0.98989283
66,2067,"Female",0,0.99001852
66,2068,"Female",0,0.99014707
66,2069,"Female",0,0.9902728
66,2070,"Female",0,0.99039869
66,2071,"Female",0,0.99052316
66,2072,"Female",0,0.99064261
66,2073,"Female",0,0.99076261
66,2074,"Female",0,0.9908868
66,2075,"Female",0,0.99101035
66,2076,"Female",0,0.99112544
66,2077,"Female",0,0.99124638
66,2078,"Female",0,0.99136485
66,2079,"Female",0,0.99147515
66,2080,"Female",0,0.99159571
66,2081,"Female",0,0.99170525
66,2082,"Female",0,0.99181371
66,2083,"Female",0,0.99192413
66,2084,"Female",0,0.99203143
66,2085,"Female",0,0.99212722
66,2086,"Female",0,0.9922214
66,2087,"Female",0,0.99232689
66,2088,"Female",0,0.99243468
66,2089,"Female",0,0.99253319
66,2090,"Female",0,0.99263276
66,2091,"Female",0,0.99272934
66,2092,"Female",0,0.9928288
66,2093,"Female",0,0.99293434
66,2094,"Female",0,0.99303344
66,2095,"Female",0,0.99312905
66,2096,"Female",0,0.99322032
66,2097,"Female",0,0.99330776
66,2098,"Female",0,0.99340474
66,2099,"Female",0,0.99350009
66,2100,"Female",0,0.99359255
67,2024,"Female",0,0.98138416
67,2025,"Female",0,0.98161563
67,2026,"Female",0,0.98184046
67,2027,"Female",0,0.9820597
67,2028,"Female",0,0.98227993
67,2029,"Female",0,0.98251073
67,2030,"Female",0,0.982732
67,2031,"Female",0,0.98293849
67,2032,"Female",0,0.983148
67,2033,"Female",0,0.98334393
67,2034,"Female",0,0.98354017
67,2035,"Female",0,0.98375715
67,2036,"Female",0,0.98394981
67,2037,"Female",0,0.98414751
67,2038,"Female",0,0.98433593
67,2039,"Female",0,0.98452094
67,2040,"Female",0,0.98469574
67,2041,"Female",0,0.98487967
67,2042,"Female",0,0.98506406
67,2043,"Female",0,0.98522855
67,2044,"Female",0,0.98541053
67,2045,"Female",0,0.98557198
67,2046,"Female",0,0.98573898
67,2047,"Female",0,0.98591315
67,2048,"Female",0,0.98608332
67,2049,"Female",0,0.98625649
67,2050,"Female",0,0.98641916
67,2051,"Female",0,0.98658148
67,2052,"Female",0,0.98674446
67,2053,"Female",0,0.98692274
67,2054,"Female",0,0.98708398
67,2055,"Female",0,0.98724654
67,2056,"Female",0,0.98739934
67,2057,"Female",0,0.98755626
67,2058,"Female",0,0.98770762
67,2059,"Female",0,0.98787334
67,2060,"Female",0,0.98801653
67,2061,"Female",0,0.98815964
67,2062,"Female",0,0.98831009
67,2063,"Female",0,0.98846012
67,2064,"Female",0,0.98860925
67,2065,"Female",0,0.98874997
67,2066,"Female",0,0.98889981
67,2067,"Female",0,0.98903321
67,2068,"Female",0,0.98917012
67,2069,"Female",0,0.98930373
67,2070,"Female",0,0.98943788
67,2071,"Female",0,0.98957028
67,2072,"Female",0,0.98969753
67,2073,"Female",0,0.98982518
67,2074,"Female",0,0.98995752
67,2075,"Female",0,0.99008951
67,2076,"Female",0,0.99021199
67,2077,"Female",0,0.99034101
67,2078,"Female",0,0.99046739
67,2079,"Female",0,0.99058483
67,2080,"Female",0,0.99071392
67,2081,"Female",0,0.99083068
67,2082,"Female",0,0.99094632
67,2083,"Female",0,0.99106431
67,2084,"Female",0,0.99117893
67,2085,"Female",0,0.99128117
67,2086,"Female",0,0.99138144
67,2087,"Female",0,0.9914943
67,2088,"Female",0,0.9916098
67,2089,"Female",0,0.99171517
67,2090,"Female",0,0.99182202
67,2091,"Female",0,0.99192538
67,2092,"Female",0,0.99203201
67,2093,"Female",0,0.99214549
67,2094,"Female",0,0.99225188
67,2095,"Female",0,0.99235447
67,2096,"Female",0,0.9924523
67,2097,"Female",0,0.99254593
67,2098,"Female",0,0.99265026
67,2099,"Female",0,0.99275278
67,2100,"Female",0,0.99285221
68,2024,"Female",0,0.97993805
68,2025,"Female",0,0.98017961
68,2026,"Female",0,0.980414
68,2027,"Female",0,0.98064269
68,2028,"Female",0,0.98087259
68,2029,"Female",0,0.98111411
68,2030,"Female",0,0.98134546
68,2031,"Female",0,0.98156101
68,2032,"Female",0,0.98177995
68,2033,"Female",0,0.98198437
68,2034,"Female",0,0.98218925
68,2035,"Female",0,0.98241671
68,2036,"Female",0,0.982618
68,2037,"Female",0,0.98282489
68,2038,"Female",0,0.98302213
68,2039,"Female",0,0.98321554
68,2040,"Female",0,0.983398
68,2041,"Female",0,0.9835909
68,2042,"Female",0,0.98378426
68,2043,"Female",0,0.98395636
68,2044,"Female",0,0.98414741
68,2045,"Female",0,0.98431606
68,2046,"Female",0,0.98449154
68,2047,"Female",0,0.98467428
68,2048,"Female",0,0.98485308
68,2049,"Female",0,0.985035
68,2050,"Female",0,0.98520634
68,2051,"Female",0,0.98537673
68,2052,"Female",0,0.98554827
68,2053,"Female",0,0.98573632
68,2054,"Female",0,0.98590623
68,2055,"Female",0,0.98607741
68,2056,"Female",0,0.98623797
68,2057,"Female",0,0.9864039
68,2058,"Female",0,0.98656314
68,2059,"Female",0,0.9867381
68,2060,"Female",0,0.98688956
68,2061,"Female",0,0.98704101
68,2062,"Female",0,0.98720026
68,2063,"Female",0,0.98735949
68,2064,"Female",0,0.98751752
68,2065,"Female",0,0.98766644
68,2066,"Female",0,0.98782578
68,2067,"Female",0,0.98796688
68,2068,"Female",0,0.98811226
68,2069,"Female",0,0.98825378
68,2070,"Female",0,0.98839631
68,2071,"Female",0,0.9885367
68,2072,"Female",0,0.98867184
68,2073,"Female",0,0.9888072
68,2074,"Female",0,0.98894781
68,2075,"Female",0,0.98908843
68,2076,"Female",0,0.98921838
68,2077,"Female",0,0.98935562
68,2078,"Female",0,0.98949005
68,2079,"Female",0,0.98961472
68,2080,"Female",0,0.9897526
68,2081,"Female",0,0.98987668
68,2082,"Female",0,0.98999961
68,2083,"Female",0,0.9901253
68,2084,"Female",0,0.99024737
68,2085,"Female",0,0.99035616
68,2086,"Female",0,0.99046253
68,2087,"Female",0,0.99058292
68,2088,"Female",0,0.99070634
68,2089,"Female",0,0.99081868
68,2090,"Female",0,0.99093301
68,2091,"Female",0,0.9910433
68,2092,"Female",0,0.99115729
68,2093,"Female",0,0.99127896
68,2094,"Female",0,0.99139285
68,2095,"Female",0,0.99150261
68,2096,"Female",0,0.99160716
68,2097,"Female",0,0.99170712
68,2098,"Female",0,0.99181905
68,2099,"Female",0,0.99192895
68,2100,"Female",0,0.99203558
69,2024,"Female",0,0.9784496
69,2025,"Female",0,0.97869999
69,2026,"Female",0,0.97894267
69,2027,"Female",0,0.9791796
69,2028,"Female",0,0.97941802
69,2029,"Female",0,0.9796692
69,2030,"Female",0,0.97990957
69,2031,"Female",0,0.98013311
69,2032,"Female",0,0.98036049
69,2033,"Female",0,0.9805724
69,2034,"Female",0,0.98078498
69,2035,"Female",0,0.98102207
69,2036,"Female",0,0.98123113
69,2037,"Female",0,0.98144638
69,2038,"Female",0,0.98165163
69,2039,"Female",0,0.98185266
69,2040,"Female",0,0.98204203
69,2041,"Female",0,0.98224317
69,2042,"Female",0,0.98244482
69,2043,"Female",0,0.98262379
69,2044,"Female",0,0.98282329
69,2045,"Female",0,0.98299838
69,2046,"Female",0,0.9831818
69,2047,"Female",0,0.98337246
69,2048,"Female",0,0.98355937
69,2049,"Female",0,0.98374948
69,2050,"Female",0,0.98392906
69,2051,"Female",0,0.98410697
69,2052,"Female",0,0.98428664
69,2053,"Female",0,0.98448404
69,2054,"Female",0,0.98466227
69,2055,"Female",0,0.98484165
69,2056,"Female",0,0.98500951
69,2057,"Female",0,0.98518422
69,2058,"Female",0,0.98535094
69,2059,"Female",0,0.98553487
69,2060,"Female",0,0.98569436
69,2061,"Female",0,0.98585388
69,2062,"Female",0,0.98602166
69,2063,"Female",0,0.98618992
69,2064,"Female",0,0.9863566
69,2065,"Female",0,0.98651345
69,2066,"Female",0,0.9866822
69,2067,"Female",0,0.98683073
69,2068,"Female",0,0.98698442
69,2069,"Female",0,0.98713364
69,2070,"Female",0,0.98728445
69,2071,"Female",0,0.98743265
69,2072,"Female",0,0.98757556
69,2073,"Female",0,0.98771846
69,2074,"Female",0,0.98786722
69,2075,"Female",0,0.98801648
69,2076,"Female",0,0.98815376
69,2077,"Female",0,0.98829915
69,2078,"Female",0,0.98844156
69,2079,"Female",0,0.98857334
69,2080,"Female",0,0.98872011
69,2081,"Female",0,0.98885144
69,2082,"Female",0,0.9889816
69,2083,"Female",0,0.98911496
69,2084,"Female",0,0.98924444
69,2085,"Female",0,0.98935971
69,2086,"Female",0,0.98947208
69,2087,"Female",0,0.98960001
69,2088,"Female",0,0.98973139
69,2089,"Female",0,0.98985071
69,2090,"Female",0,0.98997264
69,2091,"Female",0,0.99008986
69,2092,"Female",0,0.99021128
69,2093,"Female",0,0.99034129
69,2094,"Female",0,0.9904628
69,2095,"Female",0,0.99057981
69,2096,"Female",0,0.99069114
69,2097,"Female",0,0.99079747
69,2098,"Female",0,0.99091716
69,2099,"Female",0,0.99103463
69,2100,"Female",0,0.99114861
70,2024,"Female",0,0.97688518
70,2025,"Female",0,0.97714364
70,2026,"Female",0,0.97739386
70,2027,"Female",0,0.97763833
70,2028,"Female",0,0.9778846
70,2029,"Female",0,0.9781449
70,2030,"Female",0,0.97839374
70,2031,"Female",0,0.9786247
70,2032,"Female",0,0.97886
70,2033,"Female",0,0.97907885
70,2034,"Female",0,0.97929863
70,2035,"Female",0,0.97954501
70,2036,"Female",0,0.97976139
70,2037,"Female",0,0.97998466
70,2038,"Female",0,0.98019756
70,2039,"Female",0,0.98040587
70,2040,"Female",0,0.98060178
70,2041,"Female",0,0.98081085
70,2042,"Female",0,0.98102052
70,2043,"Female",0,0.98120601
70,2044,"Female",0,0.98141373
70,2045,"Female",0,0.9815949
70,2046,"Female",0,0.98178609
70,2047,"Female",0,0.98198444
70,2048,"Female",0,0.9821793
70,2049,"Female",0,0.9823774
70,2050,"Female",0,0.98256518
70,2051,"Female",0,0.9827504
70,2052,"Female",0,0.98293814
70,2053,"Female",0,0.98314486
70,2054,"Female",0,0.98333141
70,2055,"Female",0,0.98351891
70,2056,"Female",0,0.98369394
70,2057,"Female",0,0.98387756
70,2058,"Female",0,0.98405168
70,2059,"Female",0,0.98424468
70,2060,"Female",0,0.98441229
70,2061,"Female",0,0.98457991
70,2062,"Female",0,0.98475627
70,2063,"Female",0,0.98493371
70,2064,"Female",0,0.98510915
70,2065,"Female",0,0.98527399
70,2066,"Female",0,0.98545237
70,2067,"Female",0,0.98560837
70,2068,"Female",0,0.98577052
70,2069,"Female",0,0.98592752
70,2070,"Female",0,0.98608681
70,2071,"Female",0,0.98624293
70,2072,"Female",0,0.98639378
70,2073,"Female",0,0.98654433
70,2074,"Female",0,0.98670142
70,2075,"Female",0,0.98685961
70,2076,"Female",0,0.98700435
70,2077,"Female",0,0.9871581
70,2078,"Female",0,0.9873087
70,2079,"Female",0,0.98744775
70,2080,"Female",0,0.98760376
70,2081,"Female",0,0.98774252
70,2082,"Female",0,0.9878801
70,2083,"Female",0,0.98802134
70,2084,"Female",0,0.98815843
70,2085,"Female",0,0.98828035
70,2086,"Female",0,0.98839882
70,2087,"Female",0,0.98853452
70,2088,"Female",0,0.98867414
70,2089,"Female",0,0.98880065
70,2090,"Female",0,0.98893048
70,2091,"Female",0,0.98905487
70,2092,"Female",0,0.98918398
70,2093,"Female",0,0.98932269
70,2094,"Female",0,0.98945211
70,2095,"Female",0,0.98957667
70,2096,"Female",0,0.98969503
70,2097,"Female",0,0.98980795
70,2098,"Female",0,0.98993575
70,2099,"Female",0,0.99006115
70,2100,"Female",0,0.9901828
71,2024,"Female",0,0.97498054
71,2025,"Female",0,0.97524892
71,2026,"Female",0,0.97550828
71,2027,"Female",0,0.97576208
71,2028,"Female",0,0.97601811
71,2029,"Female",0,0.97628969
71,2030,"Female",0,0.97654907
71,2031,"Female",0,0.97678932
71,2032,"Female",0,0.97703453
71,2033,"Female",0,0.97726215
71,2034,"Female",0,0.977491
71,2035,"Female",0,0.97774902
71,2036,"Female",0,0.97797468
71,2037,"Female",0,0.97820807
71,2038,"Female",0,0.97843099
71,2039,"Female",0,0.97864854
71,2040,"Female",0,0.97885282
71,2041,"Female",0,0.97907226
71,2042,"Female",0,0.97929208
71,2043,"Female",0,0.97948623
71,2044,"Female",0,0.97970437
71,2045,"Female",0,0.97989348
71,2046,"Female",0,0.98009471
71,2047,"Female",0,0.98030298
71,2048,"Female",0,0.98050792
71,2049,"Female",0,0.98071634
71,2050,"Female",0,0.98091464
71,2051,"Female",0,0.98110936
71,2052,"Female",0,0.98130731
71,2053,"Female",0,0.98152597
71,2054,"Female",0,0.98172302
71,2055,"Female",0,0.98192102
71,2056,"Female",0,0.98210537
71,2057,"Female",0,0.98230028
71,2058,"Female",0,0.98248399
71,2059,"Female",0,0.98268826
71,2060,"Female",0,0.98286619
71,2061,"Female",0,0.98304422
71,2062,"Female",0,0.98323146
71,2063,"Female",0,0.98342028
71,2064,"Female",0,0.98360681
71,2065,"Female",0,0.98378184
71,2066,"Female",0,0.98397216
71,2067,"Female",0,0.98413776
71,2068,"Female",0,0.98431078
71,2069,"Female",0,0.98447774
71,2070,"Female",0,0.9846476
71,2071,"Female",0,0.98481387
71,2072,"Female",0,0.98497495
71,2073,"Female",0,0.98513534
71,2074,"Female",0,0.98530309
71,2075,"Female",0,0.98547236
71,2076,"Female",0,0.98562672
71,2077,"Female",0,0.98579115
71,2078,"Female",0,0.98595224
71,2079,"Female",0,0.98610066
71,2080,"Female",0,0.98626811
71,2081,"Female",0,0.98641645
71,2082,"Female",0,0.98656358
71,2083,"Female",0,0.986715
71,2084,"Female",0,0.98686195
71,2085,"Female",0,0.9869926
71,2086,"Female",0,0.9871191
71,2087,"Female",0,0.98726484
71,2088,"Female",0,0.98741506
71,2089,"Female",0,0.98755087
71,2090,"Female",0,0.98769058
71,2091,"Female",0,0.98782422
71,2092,"Female",0,0.98796323
71,2093,"Female",0,0.98811302
71,2094,"Female",0,0.98825258
71,2095,"Female",0,0.98838682
71,2096,"Female",0,0.98851426
71,2097,"Female",0,0.98863572
71,2098,"Female",0,0.98877386
71,2099,"Female",0,0.98890907
71,2100,"Female",0,0.98904054
72,2024,"Female",0,0.97280913
72,2025,"Female",0,0.97308939
72,2026,"Female",0,0.97335971
72,2027,"Female",0,0.97362468
72,2028,"Female",0,0.97389234
72,2029,"Female",0,0.97417725
72,2030,"Female",0,0.9744491
72,2031,"Female",0,0.9747004
72,2032,"Female",0,0.97495735
72,2033,"Female",0,0.97519538
72,2034,"Female",0,0.97543499
72,2035,"Female",0,0.97570665
72,2036,"Female",0,0.97594326
72,2037,"Female",0,0.97618853
72,2038,"Female",0,0.97642325
72,2039,"Female",0,0.97665168
72,2040,"Female",0,0.9768658
72,2041,"Female",0,0.97709742
72,2042,"Female",0,0.97732908
72,2043,"Female",0,0.97753345
72,2044,"Female",0,0.97776371
72,2045,"Female",0,0.9779622
72,2046,"Female",0,0.97817509
72,2047,"Female",0,0.97839496
72,2048,"Female",0,0.97861158
72,2049,"Female",0,0.97883201
72,2050,"Female",0,0.97904246
72,2051,"Female",0,0.97924825
72,2052,"Female",0,0.97945799
72,2053,"Female",0,0.97969044
72,2054,"Female",0,0.97989956
72,2055,"Female",0,0.9801097
72,2056,"Female",0,0.98030486
72,2057,"Female",0,0.98051268
72,2058,"Female",0,0.98070748
72,2059,"Female",0,0.9809246
72,2060,"Female",0,0.98111445
72,2061,"Female",0,0.98130456
72,2062,"Female",0,0.98150439
72,2063,"Female",0,0.98170632
72,2064,"Female",0,0.98190568
72,2065,"Female",0,0.9820925
72,2066,"Female",0,0.98229653
72,2067,"Female",0,0.98247324
72,2068,"Female",0,0.9826588
72,2069,"Female",0,0.98283729
72,2070,"Female",0,0.98301927
72,2071,"Female",0,0.98319725
72,2072,"Female",0,0.98337012
72,2073,"Female",0,0.98354185
72,2074,"Female",0,0.98372186
72,2075,"Female",0,0.98390378
72,2076,"Female",0,0.98406921
72,2077,"Female",0,0.98424592
72,2078,"Female",0,0.98441905
72,2079,"Female",0,0.98457824
72,2080,"Female",0,0.98475871
72,2081,"Female",0,0.98491803
72,2082,"Female",0,0.98507612
72,2083,"Female",0,0.98523925
72,2084,"Female",0,0.98539752
72,2085,"Female",0,0.98553822
72,2086,"Female",0,0.985674
72,2087,"Female",0,0.98583127
72,2088,"Female",0,0.98599363
72,2089,"Female",0,0.98614013
72,2090,"Female",0,0.98629109
72,2091,"Female",0,0.98643538
72,2092,"Female",0,0.98658572
72,2093,"Female",0,0.98674819
72,2094,"Female",0,0.98689935
72,2095,"Female",0,0.98704468
72,2096,"Female",0,0.98718252
72,2097,"Female",0,0.98731377
72,2098,"Female",0,0.98746372
72,2099,"Female",0,0.98761008
72,2100,"Female",0,0.98775274
73,2024,"Female",0,0.97039151
73,2025,"Female",0,0.97068475
73,2026,"Female",0,0.97096698
73,2027,"Female",0,0.97124412
73,2028,"Female",0,0.97152447
73,2029,"Female",0,0.97182393
73,2030,"Female",0,0.97210939
73,2031,"Female",0,0.9723727
73,2032,"Female",0,0.97264242
73,2033,"Female",0,0.97289174
73,2034,"Female",0,0.97314302
73,2035,"Female",0,0.97342953
73,2036,"Female",0,0.973678
73,2037,"Female",0,0.97393617
73,2038,"Female",0,0.97418377
73,2039,"Female",0,0.97442394
73,2040,"Female",0,0.97464867
73,2041,"Female",0,0.9748936
73,2042,"Female",0,0.97513814
73,2043,"Female",0,0.97535363
73,2044,"Female",0,0.97559707
73,2045,"Female",0,0.97580571
73,2046,"Female",0,0.97603132
73,2047,"Female",0,0.9762638
73,2048,"Female",0,0.97649311
73,2049,"Female",0,0.97672663
73,2050,"Female",0,0.97695031
73,2051,"Female",0,0.97716813
73,2052,"Female",0,0.97739065
73,2053,"Female",0,0.97763818
73,2054,"Female",0,0.9778604
73,2055,"Female",0,0.97808376
73,2056,"Female",0,0.97829064
73,2057,"Female",0,0.97851251
73,2058,"Female",0,0.97871933
73,2059,"Female",0,0.97895037
73,2060,"Female",0,0.97915324
73,2061,"Female",0,0.97935665
73,2062,"Female",0,0.97957032
73,2063,"Female",0,0.97978664
73,2064,"Female",0,0.98000012
73,2065,"Female",0,0.98019991
73,2066,"Female",0,0.98041901
73,2067,"Female",0,0.98060792
73,2068,"Female",0,0.98080731
73,2069,"Female",0,0.98099847
73,2070,"Female",0,0.98119372
73,2071,"Female",0,0.98138459
73,2072,"Female",0,0.98157046
73,2073,"Female",0,0.98175466
73,2074,"Female",0,0.98194816
73,2075,"Female",0,0.98214399
73,2076,"Female",0,0.98232158
73,2077,"Female",0,0.98251181
73,2078,"Female",0,0.98269819
73,2079,"Female",0,0.98286923
73,2080,"Female",0,0.983064
73,2081,"Female",0,0.98323539
73,2082,"Female",0,0.98340553
73,2083,"Female",0,0.98358159
73,2084,"Female",0,0.98375238
73,2085,"Female",0,0.98390417
73,2086,"Female",0,0.98405016
73,2087,"Female",0,0.98422017
73,2088,"Female",0,0.98439596
73,2089,"Female",0,0.98455429
73,2090,"Female",0,0.98471765
73,2091,"Female",0,0.98487369
73,2092,"Female",0,0.98503658
73,2093,"Female",0,0.98521309
73,2094,"Female",0,0.98537709
73,2095,"Female",0,0.9855347
73,2096,"Female",0,0.98568403
73,2097,"Female",0,0.98582609
73,2098,"Female",0,0.98598911
73,2099,"Female",0,0.98614774
73,2100,"Female",0,0.98630279
74,2024,"Female",0,0.96720321
74,2025,"Female",0,0.96751939
74,2026,"Female",0,0.96782308
74,2027,"Female",0,0.96812182
74,2028,"Female",0,0.96842427
74,2029,"Female",0,0.96874802
74,2030,"Female",0,0.96905647
74,2031,"Female",0,0.96934055
74,2032,"Female",0,0.96963188
74,2033,"Female",0,0.96990074
74,2034,"Female",0,0.97017191
74,2035,"Female",0,0.97048229
74,2036,"Female",0,0.97075062
74,2037,"Female",0,0.97102982
74,2038,"Female",0,0.97129843
74,2039,"Female",0,0.97155791
74,2040,"Female",0,0.97180034
74,2041,"Female",0,0.97206654
74,2042,"Female",0,0.97233154
74,2043,"Female",0,0.9725653
74,2044,"Female",0,0.97282935
74,2045,"Female",0,0.97305498
74,2046,"Female",0,0.97330021
74,2047,"Female",0,0.97355262
74,2048,"Female",0,0.97380146
74,2049,"Female",0,0.9740553
74,2050,"Female",0,0.97429881
74,2051,"Female",0,0.97453542
74,2052,"Female",0,0.97477715
74,2053,"Female",0,0.97504709
74,2054,"Female",0,0.9752887
74,2055,"Female",0,0.97553196
74,2056,"Female",0,0.97575676
74,2057,"Female",0,0.97599875
74,2058,"Female",0,0.97622369
74,2059,"Female",0,0.97647479
74,2060,"Female",0,0.9766967
74,2061,"Female",0,0.97691966
74,2062,"Female",0,0.97715366
74,2063,"Female",0,0.9773905
74,2064,"Female",0,0.9776245
74,2065,"Female",0,0.97784331
74,2066,"Female",0,0.97808351
74,2067,"Female",0,0.97829033
74,2068,"Female",0,0.9785094
74,2069,"Female",0,0.9787189
74,2070,"Female",0,0.97893274
74,2071,"Female",0,0.97914207
74,2072,"Female",0,0.9793463
74,2073,"Female",0,0.97954832
74,2074,"Female",0,0.97976082
74,2075,"Female",0,0.97997561
74,2076,"Female",0,0.98017043
74,2077,"Female",0,0.98037948
74,2078,"Female",0,0.98058429
74,2079,"Female",0,0.98077197
74,2080,"Female",0,0.98098582
74,2081,"Female",0,0.981174
74,2082,"Female",0,0.98136082
74,2083,"Female",0,0.9815548
74,2084,"Female",0,0.98174294
74,2085,"Female",0,0.98191015
74,2086,"Female",0,0.98207057
74,2087,"Female",0,0.98225803
74,2088,"Female",0,0.98245205
74,2089,"Female",0,0.98262664
74,2090,"Female",0,0.98280651
74,2091,"Female",0,0.98297862
