Location,Sex,year,age,px
Colombia,Male,1957,26,0.99460659
Colombia,Male,1957,27,0.99467145
Colombia,Male,1957,28,0.99470158
Colombia,Male,1957,29,0.99469199
Colombia,Male,1957,30,0.99463716
Colombia,Male,1957,31,0.99453651
Colombia,Male,1957,32,0.99438985
Colombia,Male,1957,33,0.99421145
Colombia,Male,1957,34,0.99401587
Colombia,Male,1957,35,0.99380318
Colombia,Male,1957,36,0.99356935
Colombia,Male,1957,37,0.99330819
Colombia,Male,1957,38,0.99301811
Colombia,Male,1957,39,0.99269738
Colombia,Male,1957,40,0.99234461
Colombia,Male,1957,41,0.99196071
Colombia,Male,1957,42,0.99154503
Colombia,Male,1957,43,0.99109671
Colombia,Male,1957,44,0.99061161
Colombia,Male,1957,45,0.99008086
Colombia,Male,1957,46,0.98949318
Colombia,Male,1957,47,0.98883524
Colombia,Male,1957,48,0.9880993
Colombia,Male,1957,49,0.98728254
Colombia,Male,1957,50,0.98639175
Colombia,Male,1957,51,0.98544298
Colombia,Male,1957,52,0.98444748
Colombia,Male,1957,53,0.98340777
Colombia,Male,1957,54,0.98230936
Colombia,Male,1957,55,0.98112049
Colombia,Male,1957,56,0.97979902
Colombia,Male,1957,57,0.97829196
Colombia,Male,1957,58,0.97655988
Colombia,Male,1957,59,0.97458097
Colombia,Male,1957,60,0.97236016
Colombia,Male,1957,61,0.96993826
Colombia,Male,1957,62,0.96735531
Colombia,Male,1957,63,0.96464183
Colombia,Male,1957,64,0.96179437
Colombia,Male,1957,65,0.95875523
Colombia,Male,1957,66,0.95543948
Colombia,Male,1957,67,0.95173155
Colombia,Male,1957,68,0.94752178
Colombia,Male,1957,69,0.9427498
Colombia,Male,1957,70,0.93740957
Colombia,Male,1957,71,0.93156353
Colombia,Male,1957,72,0.92528793
Colombia,Male,1957,73,0.91865795
Colombia,Male,1957,74,0.91170059
Colombia,Male,1957,75,0.90436613
Colombia,Male,1957,76,0.8965748
Colombia,Male,1957,77,0.88820489
Colombia,Male,1957,78,0.87912062
Colombia,Male,1957,79,0.86922062
Colombia,Male,1957,80,0.85843266
Colombia,Male,1957,81,0.84672221
Colombia,Male,1957,82,0.83410124
Colombia,Male,1957,83,0.82064021
Colombia,Male,1957,84,0.80648473
Colombia,Male,1957,85,0.7919314
Colombia,Male,1957,86,0.77728265
Colombia,Male,1957,87,0.76273178
Colombia,Male,1957,88,0.74829818
Colombia,Male,1957,89,0.73371359
Colombia,Male,1957,90,0.71865657
Colombia,Male,1957,91,0.7027351
Colombia,Male,1957,92,0.6856573
Colombia,Male,1957,93,0.66746906
Colombia,Male,1957,94,0.64846108
Colombia,Male,1957,95,0.63340998
Colombia,Male,1957,96,0.61674912
Colombia,Male,1957,97,0.60036616
Colombia,Male,1957,98,0.58432244
Colombia,Male,1957,99,0.56863888
Colombia,Male,1957,100,0
Colombia,Male,1958,0,0.89076681
Colombia,Male,1958,1,0.97917539
Colombia,Male,1958,2,0.98564126
Colombia,Male,1958,3,0.98996958
Colombia,Male,1958,4,0.99285611
Colombia,Male,1958,5,0.99484447
Colombia,Male,1958,6,0.99616174
Colombia,Male,1958,7,0.99696189
Colombia,Male,1958,8,0.99740053
Colombia,Male,1958,9,0.99762996
Colombia,Male,1958,10,0.99780095
Colombia,Male,1958,11,0.99785975
Colombia,Male,1958,12,0.99782429
Colombia,Male,1958,13,0.99769258
Colombia,Male,1958,14,0.99746561
Colombia,Male,1958,15,0.99715701
Colombia,Male,1958,16,0.99678482
Colombia,Male,1958,17,0.99637408
Colombia,Male,1958,18,0.99593257
Colombia,Male,1958,19,0.99548547
Colombia,Male,1958,20,0.99508711
Colombia,Male,1958,21,0.99479061
Colombia,Male,1958,22,0.99463288
Colombia,Male,1958,23,0.99460111
Colombia,Male,1958,24,0.99464373
Colombia,Male,1958,25,0.9947281
Colombia,Male,1958,26,0.99481743
Colombia,Male,1958,27,0.99487866
Colombia,Male,1958,28,0.99490672
Colombia,Male,1958,29,0.99489694
Colombia,Male,1958,30,0.99484367
Colombia,Male,1958,31,0.9947459
Colombia,Male,1958,32,0.99460306
Colombia,Male,1958,33,0.99442867
Colombia,Male,1958,34,0.99423683
Colombia,Male,1958,35,0.9940277
Colombia,Male,1958,36,0.99379757
Colombia,Male,1958,37,0.9935407
Colombia,Male,1958,38,0.99325556
Colombia,Male,1958,39,0.99294035
Colombia,Male,1958,40,0.99259336
Colombia,Male,1958,41,0.99221491
Colombia,Male,1958,42,0.99180392
Colombia,Male,1958,43,0.99135915
Colombia,Male,1958,44,0.99087655
Colombia,Male,1958,45,0.99034791
Colombia,Male,1958,46,0.98976282
Colombia,Male,1958,47,0.98910896
Colombia,Male,1958,48,0.98837906
Colombia,Male,1958,49,0.98757032
Colombia,Male,1958,50,0.98668885
Colombia,Male,1958,51,0.98574936
Colombia,Male,1958,52,0.98476201
Colombia,Male,1958,53,0.98372867
Colombia,Male,1958,54,0.98263514
Colombia,Male,1958,55,0.98145089
Colombia,Male,1958,56,0.98013538
Colombia,Male,1958,57,0.97863761
Colombia,Male,1958,58,0.97691925
Colombia,Male,1958,59,0.97495865
Colombia,Male,1958,60,0.97275953
Colombia,Male,1958,61,0.97035984
Colombia,Male,1958,62,0.96779692
Colombia,Male,1958,63,0.96509915
Colombia,Male,1958,64,0.96226259
Colombia,Male,1958,65,0.95923145
Colombia,Male,1958,66,0.95592361
Colombia,Male,1958,67,0.95222717
Colombia,Male,1958,68,0.94803499
Colombia,Male,1958,69,0.9432869
Colombia,Male,1958,70,0.93797495
Colombia,Male,1958,71,0.93215658
Colombia,Male,1958,72,0.92590297
Colombia,Male,1958,73,0.91928412
Colombia,Male,1958,74,0.91232535
Colombia,Male,1958,75,0.90498197
Colombia,Male,1958,76,0.89718084
Colombia,Male,1958,77,0.88880799
Colombia,Male,1958,78,0.87972973
Colombia,Male,1958,79,0.86984252
Colombia,Male,1958,80,0.85907311
Colombia,Male,1958,81,0.84738072
Colombia,Male,1958,82,0.83477029
Colombia,Male,1958,83,0.82131608
Colombia,Male,1958,84,0.80716342
Colombia,Male,1958,85,0.79260389
Colombia,Male,1958,86,0.77793866
Colombia,Male,1958,87,0.76336369
Colombia,Male,1958,88,0.74891279
Colombia,Male,1958,89,0.73432927
Colombia,Male,1958,90,0.71929064
Colombia,Male,1958,91,0.70339965
Colombia,Male,1958,92,0.68635614
Colombia,Male,1958,93,0.66818059
Colombia,Male,1958,94,0.64914814
Colombia,Male,1958,95,0.63419714
Colombia,Male,1958,96,0.61746544
Colombia,Male,1958,97,0.60101348
Colombia,Male,1958,98,0.58490337
Colombia,Male,1958,99,0.56914951
Colombia,Male,1958,100,0
Colombia,Male,1959,0,0.89443616
Colombia,Male,1959,1,0.9807568
Colombia,Male,1959,2,0.98669254
Colombia,Male,1959,3,0.99070583
Colombia,Male,1959,4,0.99339014
Colombia,Male,1959,5,0.99523928
Colombia,Male,1959,6,0.99646414
Colombia,Male,1959,7,0.99720724
Colombia,Male,1959,8,0.99761115
Colombia,Male,1959,9,0.99781742
Colombia,Male,1959,10,0.9979687
Colombia,Male,1959,11,0.99801565
Colombia,Male,1959,12,0.99797601
Colombia,Male,1959,13,0.99785645
Colombia,Male,1959,14,0.99766215
Colombia,Male,1959,15,0.99740028
Colombia,Male,1959,16,0.99708281
Colombia,Male,1959,17,0.99672888
Colombia,Male,1959,18,0.99635904
Colombia,Male,1959,19,0.99600346
Colombia,Male,1959,20,0.99569759
Colombia,Male,1959,21,0.99547482
Colombia,Male,1959,22,0.9953526
Colombia,Male,1959,23,0.99532795
Colombia,Male,1959,24,0.99537268
Colombia,Male,1959,25,0.99545558
Colombia,Male,1959,26,0.99554205
Colombia,Male,1959,27,0.99560114
Colombia,Male,1959,28,0.99561992
Colombia,Male,1959,29,0.99559081
Colombia,Male,1959,30,0.99551594
Colombia,Male,1959,31,0.99540174
Colombia,Male,1959,32,0.9952551
Colombia,Male,1959,33,0.99508562
Colombia,Male,1959,34,0.99489849
Colombia,Male,1959,35,0.99469387
Colombia,Male,1959,36,0.99446829
Colombia,Male,1959,37,0.99421639
Colombia,Male,1959,38,0.99393487
Colombia,Male,1959,39,0.99362131
Colombia,Male,1959,40,0.99327547
Colombia,Male,1959,41,0.99289891
Colombia,Male,1959,42,0.99249193
Colombia,Male,1959,43,0.99205364
Colombia,Male,1959,44,0.99157899
Colombia,Male,1959,45,0.99105933
Colombia,Male,1959,46,0.99048401
Colombia,Male,1959,47,0.98984063
Colombia,Male,1959,48,0.98912201
Colombia,Male,1959,49,0.98832589
Colombia,Male,1959,50,0.98745802
Colombia,Male,1959,51,0.98653206
Colombia,Male,1959,52,0.98555746
Colombia,Male,1959,53,0.9845379
Colombia,Male,1959,54,0.98346037
Colombia,Male,1959,55,0.98229361
Colombia,Male,1959,56,0.98099679
Colombia,Male,1959,57,0.97951903
Colombia,Male,1959,58,0.97782248
Colombia,Male,1959,59,0.97588717
Colombia,Male,1959,60,0.97371695
Colombia,Male,1959,61,0.97134809
Colombia,Male,1959,62,0.9688163
Colombia,Male,1959,63,0.96614935
Colombia,Male,1959,64,0.96334266
Colombia,Male,1959,65,0.96034124
Colombia,Male,1959,66,0.95706474
Colombia,Male,1959,67,0.95340408
Colombia,Male,1959,68,0.94926187
Colombia,Male,1959,69,0.94457916
Colombia,Male,1959,70,0.93933595
Colombia,Male,1959,71,0.93357427
Colombia,Male,1959,72,0.92735009
Colombia,Male,1959,73,0.92071877
Colombia,Male,1959,74,0.91371182
Colombia,Male,1959,75,0.90630598
Colombia,Male,1959,76,0.89845092
Colombia,Male,1959,77,0.89005622
Colombia,Male,1959,78,0.88101489
Colombia,Male,1959,79,0.8712229
Colombia,Male,1959,80,0.86058653
Colombia,Male,1959,81,0.84903879
Colombia,Male,1959,82,0.83655829
Colombia,Male,1959,83,0.82321985
Colombia,Male,1959,84,0.80918126
Colombia,Male,1959,85,0.79473708
Colombia,Male,1959,86,0.78019588
Colombia,Male,1959,87,0.76576495
Colombia,Male,1959,88,0.75152066
Colombia,Male,1959,89,0.73723321
Colombia,Male,1959,90,0.72256839
Colombia,Male,1959,91,0.70711171
Colombia,Male,1959,92,0.69054251
Colombia,Male,1959,93,0.67292393
Colombia,Male,1959,94,0.65453726
Colombia,Male,1959,95,0.63983696
Colombia,Male,1959,96,0.62365124
Colombia,Male,1959,97,0.60767214
Colombia,Male,1959,98,0.59196797
Colombia,Male,1959,99,0.57659269
Colombia,Male,1959,100,0
Colombia,Male,1960,0,0.89762304
Colombia,Male,1960,1,0.98193552
Colombia,Male,1960,2,0.98746402
Colombia,Male,1960,3,0.99123257
Colombia,Male,1960,4,0.99376131
Colombia,Male,1960,5,0.99550484
Colombia,Male,1960,6,0.99666064
Colombia,Male,1960,7,0.99736199
Colombia,Male,1960,8,0.99774221
Colombia,Male,1960,9,0.99793456
Colombia,Male,1960,10,0.9980738
Colombia,Male,1960,11,0.99811376
Colombia,Male,1960,12,0.99807133
Colombia,Male,1960,13,0.99795437
Colombia,Male,1960,14,0.99776858
Colombia,Male,1960,15,0.99751982
Colombia,Male,1960,16,0.99721909
Colombia,Male,1960,17,0.99688482
Colombia,Male,1960,18,0.99654069
Colombia,Male,1960,19,0.99621777
Colombia,Male,1960,20,0.995946
Colombia,Male,1960,21,0.99575239
Colombia,Male,1960,22,0.99564818
Colombia,Male,1960,23,0.99563118
Colombia,Male,1960,24,0.99567864
Colombia,Male,1960,25,0.9957607
Colombia,Male,1960,26,0.99584489
Colombia,Male,1960,27,0.99590238
Colombia,Male,1960,28,0.99591936
Colombia,Male,1960,29,0.99588808
Colombia,Male,1960,30,0.99581212
Colombia,Male,1960,31,0.99569896
Colombia,Male,1960,32,0.99555655
Colombia,Male,1960,33,0.99539311
Colombia,Male,1960,34,0.99521175
Colombia,Male,1960,35,0.99501267
Colombia,Male,1960,36,0.99479272
Colombia,Male,1960,37,0.99454698
Colombia,Male,1960,38,0.99427201
Colombia,Male,1960,39,0.99396529
Colombia,Male,1960,40,0.99362652
Colombia,Male,1960,41,0.99325692
Colombia,Male,1960,42,0.99285656
Colombia,Male,1960,43,0.99242453
Colombia,Male,1960,44,0.99195585
Colombia,Male,1960,45,0.99144202
Colombia,Male,1960,46,0.99087277
Colombia,Male,1960,47,0.99023622
Colombia,Male,1960,48,0.98952539
Colombia,Male,1960,49,0.98873804
Colombia,Male,1960,50,0.98787917
Colombia,Male,1960,51,0.986961
Colombia,Male,1960,52,0.98599193
Colombia,Male,1960,53,0.98497543
Colombia,Male,1960,54,0.98389904
Colombia,Male,1960,55,0.98273268
Colombia,Male,1960,56,0.9814371
Colombia,Male,1960,57,0.97996347
Colombia,Male,1960,58,0.97827517
Colombia,Male,1960,59,0.97635278
Colombia,Male,1960,60,0.97419927
Colombia,Male,1960,61,0.97184811
Colombia,Male,1960,62,0.96933239
Colombia,Male,1960,63,0.96667789
Colombia,Male,1960,64,0.96387953
Colombia,Male,1960,65,0.96088421
Colombia,Male,1960,66,0.95761455
Colombia,Male,1960,67,0.95396551
Colombia,Male,1960,68,0.94984459
Colombia,Male,1960,69,0.94519359
Colombia,Male,1960,70,0.93998794
Colombia,Male,1960,71,0.93426156
Colombia,Male,1960,72,0.92806215
Colombia,Male,1960,73,0.92143899
Colombia,Male,1960,74,0.91442453
Colombia,Male,1960,75,0.90700338
Colombia,Male,1960,76,0.8991349
Colombia,Male,1960,77,0.89073961
Colombia,Male,1960,78,0.88172205
Colombia,Male,1960,79,0.87197816
Colombia,Male,1960,80,0.86140469
Colombia,Male,1960,81,0.84991881
Colombia,Male,1960,82,0.83748272
Colombia,Male,1960,83,0.82416362
Colombia,Male,1960,84,0.810118
Colombia,Male,1960,85,0.79564436
Colombia,Male,1960,86,0.78105978
Colombia,Male,1960,87,0.76658453
Colombia,Male,1960,88,0.75231371
Colombia,Male,1960,89,0.73803215
Colombia,Male,1960,90,0.72341273
Colombia,Male,1960,91,0.70804219
Colombia,Male,1960,92,0.69159675
Colombia,Male,1960,93,0.67414579
Colombia,Male,1960,94,0.65596106
Colombia,Male,1960,95,0.64112566
Colombia,Male,1960,96,0.62506669
Colombia,Male,1960,97,0.60920073
Colombia,Male,1960,98,0.59359743
Colombia,Male,1960,99,0.57832122
Colombia,Male,1960,100,0
Colombia,Male,1961,0,0.90044541
Colombia,Male,1961,1,0.98286149
Colombia,Male,1961,2,0.98809518
Colombia,Male,1961,3,0.99166662
Colombia,Male,1961,4,0.99406506
Colombia,Male,1961,5,0.99571958
Colombia,Male,1961,6,0.99681684
Colombia,Male,1961,7,0.99748287
Colombia,Male,1961,8,0.99784373
Colombia,Male,1961,9,0.99802544
Colombia,Male,1961,10,0.99815552
Colombia,Male,1961,11,0.99819019
Colombia,Male,1961,12,0.9981453
Colombia,Male,1961,13,0.99802829
Colombia,Male,1961,14,0.99784472
Colombia,Male,1961,15,0.9976004
Colombia,Male,1961,16,0.99730667
Colombia,Male,1961,17,0.99698253
Colombia,Male,1961,18,0.99665229
Colombia,Male,1961,19,0.99634689
Colombia,Male,1961,20,0.99609425
Colombia,Male,1961,21,0.99591844
Colombia,Male,1961,22,0.99582791
Colombia,Male,1961,23,0.99581898
Colombia,Male,1961,24,0.99586967
Colombia,Male,1961,25,0.99595145
Colombia,Male,1961,26,0.99603394
Colombia,Male,1961,27,0.99609038
Colombia,Male,1961,28,0.99610777
Colombia,Male,1961,29,0.99607887
Colombia,Male,1961,30,0.99600711
Colombia,Male,1961,31,0.99589953
Colombia,Male,1961,32,0.99576357
Colombia,Male,1961,33,0.99560671
Colombia,Male,1961,34,0.99543167
Colombia,Male,1961,35,0.99523869
Colombia,Male,1961,36,0.99502497
Colombia,Male,1961,37,0.99478605
Colombia,Male,1961,38,0.99451866
Colombia,Male,1961,39,0.99422024
Colombia,Male,1961,40,0.99389021
Colombia,Male,1961,41,0.99352919
Colombia,Male,1961,42,0.9931368
Colombia,Male,1961,43,0.99271175
Colombia,Male,1961,44,0.99224906
Colombia,Male,1961,45,0.99174068
Colombia,Male,1961,46,0.99117692
Colombia,Male,1961,47,0.99054666
Colombia,Male,1961,48,0.98984313
Colombia,Male,1961,49,0.98906385
Colombia,Male,1961,50,0.9882129
Colombia,Male,1961,51,0.98730096
Colombia,Male,1961,52,0.98633523
Colombia,Male,1961,53,0.98531844
Colombia,Male,1961,54,0.98423866
Colombia,Male,1961,55,0.98306744
Colombia,Male,1961,56,0.98176767
Colombia,Male,1961,57,0.98029305
Colombia,Male,1961,58,0.97860853
Colombia,Male,1961,59,0.97669498
Colombia,Male,1961,60,0.97455423
Colombia,Male,1961,61,0.97221665
Colombia,Male,1961,62,0.96971234
Colombia,Male,1961,63,0.96706466
Colombia,Male,1961,64,0.964268
Colombia,Male,1961,65,0.96127153
Colombia,Male,1961,66,0.95800127
Colombia,Male,1961,67,0.95435668
Colombia,Male,1961,68,0.95024865
Colombia,Male,1961,69,0.94561957
Colombia,Male,1961,70,0.94044291
Colombia,Male,1961,71,0.93474689
Colombia,Male,1961,72,0.92857328
Colombia,Male,1961,73,0.92196685
Colombia,Male,1961,74,0.91495868
Colombia,Male,1961,75,0.9075379
Colombia,Male,1961,76,0.89967027
Colombia,Male,1961,77,0.89128414
Colombia,Male,1961,78,0.88228989
Colombia,Male,1961,79,0.8725824
Colombia,Male,1961,80,0.86205268
Colombia,Male,1961,81,0.85060559
Colombia,Male,1961,82,0.83819015
Colombia,Male,1961,83,0.82486431
Colombia,Male,1961,84,0.81077907
Colombia,Male,1961,85,0.7962364
Colombia,Male,1961,86,0.78156168
Colombia,Male,1961,87,0.76698849
Colombia,Male,1961,88,0.75262712
Colombia,Male,1961,89,0.73827525
Colombia,Male,1961,90,0.72361628
Colombia,Male,1961,91,0.7082414
Colombia,Male,1961,92,0.69182655
Colombia,Male,1961,93,0.67443159
Colombia,Male,1961,94,0.65631235
Colombia,Male,1961,95,0.64147435
Colombia,Male,1961,96,0.62541862
Colombia,Male,1961,97,0.60955495
Colombia,Male,1961,98,0.5939534
Colombia,Male,1961,99,0.57867932
Colombia,Male,1961,100,0
Colombia,Male,1962,0,0.90303702
Colombia,Male,1962,1,0.983644
Colombia,Male,1962,2,0.98864923
Colombia,Male,1962,3,0.99205313
Colombia,Male,1962,4,0.99433684
Colombia,Male,1962,5,0.99591225
Colombia,Male,1962,6,0.99695705
Colombia,Male,1962,7,0.99759125
Colombia,Male,1962,8,0.99793474
Colombia,Male,1962,9,0.99810719
Colombia,Male,1962,10,0.99822975
Colombia,Male,1962,11,0.99826065
Colombia,Male,1962,12,0.99821477
Colombia,Male,1962,13,0.9980991
Colombia,Male,1962,14,0.99791907
Colombia,Male,1962,15,0.9976805
Colombia,Male,1962,16,0.99739494
Colombia,Male,1962,17,0.99708162
Colombia,Male,1962,18,0.99676469
Colombia,Male,1962,19,0.99647442
Colombia,Male,1962,20,0.99623722
Colombia,Male,1962,21,0.9960751
Colombia,Male,1962,22,0.99599479
Colombia,Male,1962,23,0.99599141
Colombia,Male,1962,24,0.99604346
Colombia,Male,1962,25,0.99612368
Colombia,Male,1962,26,0.99620358
Colombia,Male,1962,27,0.99625818
Colombia,Male,1962,28,0.99627535
Colombia,Male,1962,29,0.99624831
Colombia,Male,1962,30,0.9961802
Colombia,Male,1962,31,0.99607748
Colombia,Male,1962,32,0.99594702
Colombia,Male,1962,33,0.99579571
Colombia,Male,1962,34,0.99562608
Colombia,Male,1962,35,0.99543844
Colombia,Male,1962,36,0.99523027
Colombia,Male,1962,37,0.99499748
Colombia,Male,1962,38,0.99473695
Colombia,Male,1962,39,0.99444615
Colombia,Male,1962,40,0.99412414
Colombia,Male,1962,41,0.99377105
Colombia,Male,1962,42,0.99338607
Colombia,Male,1962,43,0.99296753
Colombia,Male,1962,44,0.99251055
Colombia,Male,1962,45,0.99200755
Colombia,Male,1962,46,0.99144945
Colombia,Male,1962,47,0.99082593
Colombia,Male,1962,48,0.99013051
Colombia,Male,1962,49,0.98936059
Colombia,Male,1962,50,0.98851948
Colombia,Male,1962,51,0.98761651
Colombia,Male,1962,52,0.9866578
Colombia,Male,1962,53,0.98564535
Colombia,Male,1962,54,0.98456757
Colombia,Male,1962,55,0.98339744
Colombia,Male,1962,56,0.98209974
Colombia,Male,1962,57,0.98063049
Colombia,Male,1962,58,0.97895597
Colombia,Male,1962,59,0.97705732
Colombia,Male,1962,60,0.9749352
Colombia,Male,1962,61,0.97261711
Colombia,Male,1962,62,0.9701303
Colombia,Male,1962,63,0.96749576
Colombia,Male,1962,64,0.96470732
Colombia,Male,1962,65,0.96171619
Colombia,Male,1962,66,0.95845147
Colombia,Male,1962,67,0.95481672
Colombia,Male,1962,68,0.95072547
Colombia,Male,1962,69,0.9461205
Colombia,Male,1962,70,0.94097401
Colombia,Male,1962,71,0.93530957
Colombia,Male,1962,72,0.92916411
Colombia,Male,1962,73,0.92257837
Colombia,Male,1962,74,0.91558152
Colombia,Male,1962,75,0.908166
Colombia,Male,1962,76,0.90030268
Colombia,Male,1962,77,0.89192634
Colombia,Male,1962,78,0.88295116
Colombia,Male,1962,79,0.87327079
Colombia,Male,1962,80,0.86277251
Colombia,Male,1962,81,0.85135159
Colombia,Male,1962,82,0.83894667
Colombia,Male,1962,83,0.82560713
Colombia,Male,1962,84,0.81147824
Colombia,Male,1962,85,0.79686495
Colombia,Male,1962,86,0.78209994
Colombia,Male,1962,87,0.76742862
Colombia,Male,1962,88,0.75297474
Colombia,Male,1962,89,0.73854692
Colombia,Male,1962,90,0.72383697
Colombia,Male,1962,91,0.70843901
Colombia,Male,1962,92,0.69202749
Colombia,Male,1962,93,0.67465026
Colombia,Male,1962,94,0.65654707
Colombia,Male,1962,95,0.64147685
Colombia,Male,1962,96,0.62534489
Colombia,Male,1962,97,0.6094047
Colombia,Male,1962,98,0.59372545
Colombia,Male,1962,99,0.57837169
Colombia,Male,1962,100,0
Colombia,Male,1963,0,0.90562741
Colombia,Male,1963,1,0.98444264
Colombia,Male,1963,2,0.9891907
Colombia,Male,1963,3,0.99243061
Colombia,Male,1963,4,0.9946063
Colombia,Male,1963,5,0.9961072
Colombia,Male,1963,6,0.99710246
Colombia,Male,1963,7,0.99770612
Colombia,Male,1963,8,0.99803222
Colombia,Male,1963,9,0.99819482
Colombia,Male,1963,10,0.99830929
Colombia,Male,1963,11,0.99833592
Colombia,Male,1963,12,0.99828875
Colombia,Male,1963,13,0.99817424
Colombia,Male,1963,14,0.99799754
Colombia,Male,1963,15,0.99776451
Colombia,Male,1963,16,0.99748683
Colombia,Male,1963,17,0.99718398
Colombia,Male,1963,18,0.99688002
Colombia,Male,1963,19,0.99660457
Colombia,Male,1963,20,0.99638247
Colombia,Male,1963,21,0.99623362
Colombia,Male,1963,22,0.99616306
Colombia,Male,1963,23,0.99616489
Colombia,Male,1963,24,0.99621819
Colombia,Male,1963,25,0.99629698
Colombia,Male,1963,26,0.99637454
Colombia,Male,1963,27,0.99642753
Colombia,Male,1963,28,0.99644467
Colombia,Male,1963,29,0.99641961
Colombia,Male,1963,30,0.99635521
Colombia,Male,1963,31,0.99625737
Colombia,Male,1963,32,0.99613243
Colombia,Male,1963,33,0.99598673
Colombia,Male,1963,34,0.99582264
Colombia,Male,1963,35,0.99564054
Colombia,Male,1963,36,0.99543814
Colombia,Male,1963,37,0.99521172
Colombia,Male,1963,38,0.99495832
Colombia,Male,1963,39,0.99467539
Colombia,Male,1963,40,0.99436174
Colombia,Male,1963,41,0.99401699
Colombia,Male,1963,42,0.99363995
Colombia,Male,1963,43,0.99322864
Colombia,Male,1963,44,0.99277829
Colombia,Male,1963,45,0.99228166
Colombia,Male,1963,46,0.99173027
Colombia,Male,1963,47,0.99111445
Colombia,Male,1963,48,0.99042802
Colombia,Male,1963,49,0.98966827
Colombia,Male,1963,50,0.98883783
Colombia,Male,1963,51,0.98794478
Colombia,Male,1963,52,0.98699425
Colombia,Male,1963,53,0.98598754
Colombia,Male,1963,54,0.98491335
Colombia,Male,1963,55,0.98374604
Colombia,Male,1963,56,0.98245216
Colombia,Male,1963,57,0.98098991
Colombia,Male,1963,58,0.97932692
Colombia,Male,1963,59,0.97744456
Colombia,Male,1963,60,0.97534247
Colombia,Male,1963,61,0.97304536
